# c0 + a0 * (en_allred_rochow_std / M_heat_form) + a1 * (c6_sum / M_sp_kurt) + a2 * (lattice_constant_av - CN_tDOS_at_EF) + a3 * (c6_gb_av - Tx_tot_fill)
# Property Label: $E_{ads}$; Unit of the Property: eV
# RMSE: 0.314801926976811; Max AE: 1.15438265200766
# Coefficients
# Task   a0                      a1                      a2                      a3                      c0
# all , -4.204625866114849e-02, -3.742791284179475e-02,  2.424163311859181e-01, -4.496791955043434e-01,  5.816253025751934e-03, 
# Feature Rung, Units, and Expressions
# 0;  1; Unitless;                                         18|10|div; (en_allred_rochow_std / M_heat_form); $\left(\frac{ en_{allred, rochow, std} }{ M_{heat, form} } \right)$; (en_allred_rochow_std ./ M_heat_form); en_allred_rochow_std,M_heat_form
# 1;  1; Unitless;                                         107|313|div; (c6_sum / M_sp_kurt); $\left(\frac{ c6_{sum} }{ M_{sp, kurt} } \right)$; (c6_sum ./ M_sp_kurt); c6_sum,M_sp_kurt
# 2;  1; Unitless;                                         370|237|sub; (lattice_constant_av - CN_tDOS_at_EF); $\left(lattice_{constant, av} - CN_{tDOS, at, EF}\right)$; (lattice_constant_av - CN_tDOS_at_EF); lattice_constant_av,CN_tDOS_at_EF
# 3;  1; Unitless;                                         354|353|sub; (c6_gb_av - Tx_tot_fill); $\left(c6_{gb, av} - Tx_{tot, fill}\right)$; (c6_gb_av - Tx_tot_fill); c6_gb_av,Tx_tot_fill
# Number of Samples Per Task
# Task, n_samples               
# all , 170                   

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      ,  Feature 1 Value      ,  Feature 2 Value      ,  Feature 3 Value      
sample_102  ,  9.096119727606109e-01,  9.668105513936091e-01, -1.109499683567017e+00,  1.656855600939666e+00,  2.143475724662128e+00, -1.015708794445358e+00
sample_103  ,  5.991955595381737e-01,  6.122679389373973e-01, -3.199157187342038e+00,  9.208909403627019e-01,  9.441656202627116e-01, -6.171620974380602e-01
sample_104  ,  8.766284630416609e-01,  9.934032004057024e-01, -9.796822158161186e+00,  7.111986039328603e-01,  2.268425652070191e+00, -1.164885647427150e-01
sample_105  , -1.545880588823815e+00, -1.035587988294754e+00, -6.012856840892596e-01,  3.408846961335271e+00, -3.683981422195255e-01,  1.889779002912137e+00
sample_106  ,  8.550543613732032e-01,  7.736636799736762e-01, -2.117835788145062e+00,  3.011611122085694e+00, -7.175750711549915e-01, -2.147020809369609e+00
sample_107  ,  9.316537064507410e-01,  1.728109281327663e-01,  1.304308544248921e+01, -3.685678723086647e+00,  1.162098782234318e+00, -6.576880519328105e-01
sample_108  , -1.878297024147488e-01,  6.554327581352665e-02,  1.319259267636017e+01, -2.503212121418570e+00,  8.622068219435203e-01, -6.932123397783031e-01
sample_109  ,  1.271387435012052e+00,  9.204127035682190e-01,  9.511584551451302e-01, -2.272275861085282e+00,  2.263980402426983e+00, -7.132123128381608e-01
sample_110  , -5.869951912646006e-01, -1.035587988294754e+00, -6.012856840892596e-01,  3.408846961335271e+00, -3.683981422195255e-01,  1.889779002912137e+00
sample_111  ,  8.794771146633173e-01,  8.125017112911146e-01, -9.796404131065850e-01,  1.182357959752175e+00,  9.902863705761260e-01, -1.266873921772060e+00
sample_112  , -7.691251360251289e-01, -4.867148257028213e-01, -2.757161831458174e+00,  8.550342811274730e-01, -2.506062124543295e-01,  1.146831421764909e+00
sample_113  ,  1.307615904333131e+00,  8.645323092371074e-01, -5.434296954816277e+00,  7.836398410872334e-01,  2.465926375532587e+00, -1.373721091960872e-01
sample_114  ,  1.033317436614883e+00,  8.975597304840136e-01, -7.205500268372487e-01,  1.354102711830763e+00,  7.927074899681832e-01, -1.601059263370271e+00
